DateTime,AirportDistance,AltAGL,AltMSL Lag Diff,amp1,amp2,AOASimple,CAS,Coordination Index,E1 CHT Divergence,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT Divergence,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 OilP,E1 OilT,E1 RPM,FQtyL,FQtyR,GndSpd,HAL,HCDI,HDG,HPLfd,IAS,LatAc,LOC-I Index,NAV1,NAV2,NormAc,OAT,Pitch,Roll,RunwayDistance,Stall Index,TAS,Total Fuel,TRK,volt1,volt2,VPLwas,VSpd,VSpd Calculated,VSpdG,WptBrg,WptDst
1128,10000,834,-15.9,0.6,0,2.964384299,93.06,25.39510221,13.04,338.94,343.35,332.38,330.31,52.78,1255.94,1293.99,1241.21,1256.57,7.83,68.36,165.22,2063.2,17.2,20.29,109.2,1852,-0.231,311.8,19.5,93.06,0.01,0.050187228,116.2,114.3,-0.02,21.2,0.41,0.66,500,0.19762562,97,37.49,311.3,28,28,16,-129.18,-420,-275.6,-77.7,24.2
1129,10000,830,-18.9,0.6,0,3.14086897,92.87,8.304760249,12.92,338.97,343.36,332.39,330.44,52,1253.28,1291.24,1239.24,1255.06,7.86,68.45,165.21,2063.7,17.23,20.34,109.26,1852,-0.246,312.2,19,92.87,0,0.017389443,116.2,114.3,0.03,21.5,1.13,1.38,500,0.209391265,97,37.57,311.4,28,28,16,-269.48,-330,-248,-77.7,24.2
1130,10000,827,-20.8,0.6,0,2.139320171,92.7,20.36165813,12.8,338.97,343.37,332.39,330.57,51.36,1250.28,1288.65,1237.29,1253.34,7.8,68.26,165.21,2064,17.31,20.34,109.18,1852,-0.261,311.7,18.5,92.7,-0.01,0.029040071,116.2,114.3,0.02,21.5,1.59,1.01,500,0.142621345,97,37.65,311.6,28,28,16,-313.35,-90,-133.9,-77.7,24.2
1131,10000,826,-22.4,0.7,0.1,0.31375016,92.69,4.240042898,12.77,338.97,343.37,332.39,330.6,51.07,1247.54,1286.13,1235.06,1251.81,7.86,68.18,165.2,2063.2,17.31,20.34,108.97,1852,-0.275,311.6,18.5,92.69,-0.01,8.87E-04,116.2,114.3,-0.08,21.5,0.68,0.19,500,0.020916677,97,37.65,311.7,28,28,16,-198.67,60,-90.6,-77.8,24.1
1132,10000,822,-24.4,0.6,0,1.563292373,92.93,7.867819,12.71,338.97,343.37,332.34,330.66,50.26,1245.01,1283.65,1233.39,1250.17,7.94,67.92,165.2,2060.4,17.39,20.39,108.89,1852,-0.29,311.6,19,92.93,-0.01,0.008199801,116.2,114.3,0.03,21.5,0.65,0.56,500,0.104219492,97,37.78,311.7,28,28,16,-76.44,-150,-212.6,-77.8,24.1
1133,10000,819,-24.4,0.6,0,4.130955835,92.72,5.311188279,12.56,338.86,343.29,332.26,330.73,48.93,1243.33,1280.99,1232.06,1249.11,7.86,68.42,165.21,2058.8,17.42,20.34,108.87,1852,-0.304,311.5,19,92.72,-0.01,0.014626856,116.2,114.3,0.12,21.5,2.3,0.87,500,0.275397056,97,37.76,311.7,28,28,16,-129.62,-300,-169.3,-77.9,24.1
1134,10000,819,-23.7,0.6,0.1,4.041342416,92.36,10.39663731,12.48,338.79,343.23,332.14,330.75,50.01,1242.23,1279.77,1229.76,1247.37,7.8,68.26,165.21,2058.2,17.5,20.34,108.52,1852,-0.318,311.5,19.5,92.36,-0.02,0.028010914,116.2,114.3,0.09,21.5,3.49,0.74,500,0.269422828,96,37.84,311.7,28,28,16,-190.61,-90,39.4,-77.9,24.1
1135,10000,823,-20.7,0.6,0.1,3.483951322,91.65,10.66129313,12.39,338.71,343.13,332.06,330.74,50.63,1241.6,1278.41,1227.78,1246.38,7.85,68.08,165.21,2054.3,17.5,20.29,107.76,1852,-0.333,311.8,19,91.65,-0.01,0.024762284,116.2,114.3,0.05,21.5,4.41,0.7,500,0.232263421,96,37.79,311.7,28,28,16,-128.04,150,220.5,-77.9,24
1136,10000,829,-13,0.6,0.1,2.536805984,90.63,6.181895448,12.26,338.58,343,331.91,330.74,50.06,1240.4,1276.33,1226.27,1245.85,7.92,68.39,165.22,2047.7,17.55,20.34,106.75,1852,-0.348,311.8,18.5,90.63,-0.01,0.010454846,116.2,114.3,-0.02,21.5,4.41,0.44,500,0.169120399,95,37.89,311.7,28,28,16,-4.56,300,334.6,-78,24
1137,10000,834,-4.1,0.6,0.1,2.304206501,89.55,3.865475336,12.18,338.44,342.92,331.8,330.74,50.25,1239.7,1274.54,1224.29,1244.58,7.9,67.86,165.23,2043.8,17.63,20.34,105.78,1852,-0.362,311.7,18.5,89.55,-0.01,0.005937902,116.2,114.3,-0.04,21.5,4.2,0.2,500,0.153613767,94,37.97,311.7,28,28,16,133,300,318.9,-78,24
1138,10000,839,4.7,0.5,0,2.839551078,88.53,16.1493014,12.09,338.27,342.78,331.64,330.69,50.82,1238.09,1273.47,1222.65,1242.78,7.84,67.88,165.24,2037.6,17.65,20.29,104.89,1852,-0.376,311.5,18.5,88.53,-0.01,0.030571177,116.2,114.3,-0.04,21.5,3.99,-0.21,500,0.189303405,92,37.94,311.7,28.1,28,16,208.3,180,259.8,-78,24
1139,10000,842,11.8,0.6,0.1,2.637288343,88.16,22.44719136,12.01,338.09,342.63,331.48,330.62,50.08,1236.12,1271.54,1221.46,1241.18,7.75,68.01,165.26,2032.6,17.65,20.29,104.13,1852,-0.39,311.4,19,88.16,-0.01,0.039466477,116.2,114.3,-0.04,21.5,3.6,-1.13,500,0.175819223,92,37.94,311.4,28,27.9,16,215.26,150,208.7,-78.1,23.9
1140,10000,845,17.4,0.6,0.1,2.00234864,87.71,28.10909581,11.93,337.93,342.44,331.33,330.51,50.52,1234.59,1270.27,1219.75,1240.25,7.87,67.83,165.28,2028.1,17.68,20.24,103.51,1852,-0.403,311.2,19,87.71,-0.01,0.037522807,116.2,114.3,-0.05,21.5,2.97,-1.07,500,0.133489909,92,37.92,311.3,28,27.9,16,196.94,150,153.5,-78.1,23.9
1141,10000,846,20.5,0.5,0,2.565680987,87.35,46.74692496,11.8,337.77,342.27,331.13,330.47,51.34,1232.4,1268.86,1217.52,1239.23,7.88,68.09,165.3,2026.1,17.76,20.24,103.08,1852,-0.417,310.7,19,87.35,-0.01,0.079958464,116.2,114.3,-0.01,21.5,2.76,-1.01,500,0.171045399,91,38,310.9,28,27.9,16,177.45,30,74.8,-78.1,23.9
1142,10000,851,25.2,0.6,0.1,3.244742136,86.93,25.88563987,11.73,337.5,342.08,330.91,330.35,51.99,1230.16,1267.48,1215.49,1237.81,7.94,67.93,165.33,2020.7,17.76,20.19,102.75,1852,-0.431,310.5,18.5,86.93,-0.01,0.055994818,116.2,114.3,0.03,21.5,3.44,-0.92,500,0.216316142,91,37.95,310.6,28,28,16,97.46,30,78.7,-78.2,23.9
1143,10000,853,30.3,0.6,0.1,2.285244385,86.52,40.97131492,11.69,337.31,341.92,330.71,330.23,51.74,1229.93,1265.98,1214.24,1236.23,7.86,67.77,165.36,2017.6,17.81,20.14,102.34,1852,-0.443,310.1,18.5,86.52,-0.01,0.062419645,116.2,114.3,-0.02,21.5,3.07,-1.08,500,0.152349626,90,37.95,310.3,28,28,16,60.68,120,129.9,-78.2,23.8
1144,10000,855,31.1,0.6,0.1,1.581324462,86.09,28.99135302,11.54,337.11,341.7,330.51,330.16,51.92,1228.56,1264.55,1212.63,1234.97,7.81,67.64,165.4,2016.6,17.84,20.09,102.01,1852,-0.456,309.9,18.5,86.09,-0.01,0.030563157,116.2,114.3,-0.06,21.5,2.37,-1.15,500,0.105421631,90,37.93,310,28.1,28,16,88.68,120,82.7,-78.2,23.8
1145,10000,854,27.4,0.6,0.1,1.452630619,86,49.61506824,11.49,336.84,341.49,330.28,330,52.51,1228.48,1263.6,1211.09,1233.81,7.77,67.83,165.44,2015.5,17.76,20.04,101.87,1852,-0.469,309.4,19,86,-0.01,0.048048245,116.2,114.3,-0.06,21.5,1.65,-1.25,500,0.096842041,90,37.8,309.7,28,28,16,95.58,30,-15.7,-78.3,23.8
1146,10000,852,18.8,0.6,0,1.749133886,86.04,44.48034612,11.42,336.6,341.25,330.06,329.83,52.89,1227.67,1262.58,1209.69,1232.54,7.85,67.89,165.47,2015.8,17.76,20.09,101.97,1852,-0.482,309,19,86.04,-0.01,0.051868054,116.2,114.3,-0.06,21.5,0.96,-1.34,500,0.116608926,90,37.85,309.4,28,28,16,56.45,-120,-126,-78.3,23.8
1147,4470.639058,848,9.3,0.5,0,1.441001987,86.24,39.0944836,11.38,336.25,340.95,329.71,329.57,52.37,1226.24,1261.41,1209.04,1231.02,7.83,67.8,165.52,2015.1,17.73,20.14,102.24,1852,-0.494,308.7,19,86.24,0,0.037556819,116.2,114.3,-0.05,21.5,0.26,-1.41,500,0.096066799,90,37.87,309.1,28.1,28,16,-18.16,-180,-216.5,-78.3,23.7
1148,4405.492574,842,-0.5,0.6,0.1,1.167122064,86.66,49.15963786,11.21,336.07,340.74,329.54,329.53,52.55,1224.79,1260.53,1207.98,1229.89,7.85,67.84,165.56,2019.3,17.76,20.09,102.73,1852,-0.507,308.3,18.5,86.66,-0.01,0.038250199,116.2,114.3,-0.04,21.5,-0.4,-1.66,500,0.077808138,91,37.85,308.8,28.1,28,16,-102.84,-240,-311,-78.4,23.7
1149,4350.675998,836,-9.9,0.6,0.1,1.246777495,87.4,46.09503433,11.22,335.69,340.42,329.2,329.24,51.93,1223.82,1259.3,1207.37,1229.45,7.95,67.96,165.6,2023.1,17.76,20.04,103.37,1852,-0.519,308,18.5,87.4,0,0.038313501,116.2,114.3,-0.03,21.5,-0.89,-1.89,500,0.0831185,91,37.8,308.4,28,28,16,-171.41,-330,-393.7,-78.4,23.7
1150,4299.18977,828,-20.3,0.6,0,1.300323775,88.28,47.41518583,11.24,335.5,340.28,329.04,329.17,50.53,1223.29,1258.32,1207.79,1229.41,7.86,67.98,165.64,2029,17.76,19.99,104.15,1852,-0.531,307.7,18.5,88.28,0,0.041103396,116.2,114.3,-0.03,21.5,-1.2,-1.97,500,0.086688252,92,37.75,308,28,28,16,-250.39,-390,-464.6,-78.4,23.7
1151,4253.524954,820,-30.5,0.6,0,1.434548445,89.23,55.12171331,11.25,335.21,340.05,328.8,329,50.33,1223.03,1257.7,1207.37,1228.71,7.83,68.03,165.68,2035.7,17.73,20.04,105,1852,-0.544,307.3,19,89.23,0,0.052716512,116.2,114.3,-0.02,21.5,-1.42,-2.03,500,0.095636563,93,37.77,307.6,28,28,16,-325.87,-450,-515.7,-78.5,23.6
1152,4209.480389,811,-40.5,0.6,0,1.522917886,90.18,56.66864375,11.22,334.94,339.76,328.54,328.8,51.27,1222.63,1257.85,1206.58,1228.74,7.95,68.02,165.72,2042.1,17.73,19.99,105.84,1852,-0.556,306.9,19,90.18,-0.01,0.057534461,116.2,114.3,-0.01,21.5,-1.49,-2.12,500,0.101527859,94,37.72,307.3,28.1,28,16,-382.69,-480,-547.2,-78.5,23.6
1153,4175.295487,802,-51,0.6,0,1.752189153,91.01,55.09081911,11.23,334.65,339.49,328.26,328.61,49.89,1221.93,1257.41,1207.52,1229.37,7.88,67.93,165.76,2050.3,17.68,19.99,106.7,1852,-0.568,306.5,19,91.01,0,0.064353024,116.2,114.3,0.01,21.5,-1.42,-1.99,500,0.11681261,95,37.67,306.7,28,28,16,-436.68,-510,-559.1,-78.5,23.6
1154,4144.885421,788,-62.2,0.6,0.1,1.936578337,91.75,69.13077909,11.24,334.34,339.21,327.97,328.41,47.68,1221.59,1257.05,1209.37,1230.2,7.9,68.32,165.8,2054.2,17.65,19.99,107.49,1852,-0.58,305.9,18.5,91.75,0,0.089251446,116.2,114.3,0.01,21.5,-1.21,-2,500,0.129105222,96,37.64,306.5,28,28,16,-470.31,-510,-547.2,-78.6,23.6
1155,4122.67601,780,-70.1,0.6,0,2.154425904,92.59,46.27271284,11.19,334.01,338.92,327.73,328.2,46.11,1222.16,1257.1,1210.99,1230.59,7.82,68.36,165.83,2059.9,17.65,20.04,108.17,1852,-0.591,305.6,18.5,92.59,0,0.066460754,116.2,114.3,0.05,21.5,-0.78,-1.82,500,0.143628394,97,37.69,306.1,28,28,16,-484.22,-480,-523.6,-78.6,23.5
1156,4105.415174,773,-75.5,0.6,0,2.175969078,93.29,50.64658697,11.24,333.68,338.67,327.43,327.97,45.53,1222.64,1256.88,1211.35,1230.16,7.88,68.43,165.86,2065,17.65,20.04,108.74,1852,-0.604,305.1,18.5,93.29,-0.01,0.073470271,116.2,114.3,0.05,21.5,-0.19,-1.13,500,0.145064605,97,37.69,305.6,28,28,16,-490.67,-390,-444.9,-78.6,23.5
1157,4096.743279,767,-76.9,0.7,0.1,2.401985969,93.75,37.78883025,11.24,333.39,338.33,327.09,327.78,46.43,1222.52,1257.23,1210.8,1230.57,7.89,68.31,165.89,2069.6,17.65,20.09,109.09,1852,-0.616,304.7,19,93.75,-0.02,0.06051216,116.2,114.3,0.05,21.5,0.41,-0.7,500,0.160132398,98,37.74,305.3,28.1,28,16,-440.18,-330,-346.5,-78.7,23.5
1158,4094.016044,760,-75.2,0.6,0.1,3.155480491,93.65,46.33859402,11.22,333.04,338.05,326.83,327.53,48.56,1222.65,1259.04,1210.48,1230.63,8,68.6,165.91,2070.7,17.65,20.09,109.22,1852,-0.627,305.4,19,93.65,0.01,0.097480353,116.2,114.3,0.05,21.5,0.98,0.18,500,0.210365366,98,37.74,305.2,28,28,16,-394.6,-360,-240.2,-78.7,23.4
1159,4100.162441,764,-72.2,0.6,0,2.846874793,93.06,15.96114823,11.21,332.71,337.74,326.53,327.28,49.09,1222.88,1259.61,1210.52,1231.05,7.93,68.5,165.92,2069.8,17.57,20.14,109.2,1852,-0.638,305.5,18.5,93.06,0,0.030292927,116.2,114.3,0.04,21.5,1.57,1.63,500,0.189791653,97,37.71,305.3,28,28,16,-380.68,-210,-149.6,-78.7,23.4
1160,4115.654228,763,-65.1,0.6,0,2.15,93.05,18.99491819,11.19,332.37,337.42,326.23,327.06,48.04,1222.73,1258.67,1210.63,1231.06,7.96,68.59,165.93,2068.2,17.57,20.19,108.97,1852,-0.65,305.3,18,93.05,-0.01,0.027226049,116.2,114.3,0.02,21.5,2.15,2.34,500,0.143333333,97,37.76,305.6,28,28,16,-280.01,0,-66.9,-78.7,23.4
1161,4141.199476,763,-56.6,0.6,0,2.65,92.94,6.979885423,11.19,332.01,337.11,325.92,326.83,47.04,1220.87,1257.22,1210.18,1230.22,7.9,68.26,165.94,2064.9,17.63,20.19,108.56,1852,-0.662,305.7,18.5,92.94,-0.01,0.012331131,116.2,114.3,0.03,21.5,2.65,2.47,500,0.176666667,97,37.82,305.9,28.1,28,16,-141.13,0,-3.9,-78.8,23.4
1162,4174.164373,764,-46.6,0.6,0.1,3.05,92.48,24.39499644,11.2,331.67,336.82,325.62,326.57,46.58,1220.61,1256.12,1209.54,1229.79,7.89,68.41,165.94,2062.8,17.63,20.19,108,1852,-0.673,306,18.5,92.48,0,0.049603159,116.2,114.3,0.03,21.5,3.05,3.21,500,0.203333333,96,37.82,306.3,28,28,16,-80.63,0,55.1,-78.8,23.3
1163,4216.180967,766,-36.3,0.6,0,2.870802595,91.95,12.88892897,11.19,331.33,336.49,325.3,326.3,46.06,1221.44,1255.38,1209.32,1229.57,7.89,68.13,165.94,2061.2,17.63,20.24,107.34,1852,-0.686,306.4,18.5,91.95,0,0.024667714,116.2,114.3,0.01,21.5,3.24,2.87,500,0.19138684,96,37.87,306.8,28,28,16,-33.61,60,114.2,-78.8,23.3
1164,4271.842562,772,-23.8,0.6,0,2.878133368,91.29,13.15267255,11.17,330.95,336.13,324.96,326.04,46.01,1221.84,1254.96,1208.95,1228.95,7.85,68.54,165.94,2052.7,17.63,20.19,106.66,1852,-0.699,307.2,19,91.29,0,0.025236764,116.2,114.3,-0.01,21.5,3.25,2.94,500,0.191875558,95,37.82,307.3,28,28,16,11.97,60,145.7,-78.9,23.3
1165,4326.118896,777,-12.7,0.6,0,2.807263583,90.49,10.65791866,11.18,330.6,335.85,324.67,325.77,47.49,1221.38,1255.82,1208.33,1229.05,8,68.17,165.94,2050.3,17.63,20.19,105.96,1852,-0.71,307.6,18.5,90.49,0,0.019946391,116.2,114.3,0,21.5,3.37,2.68,500,0.187150906,94,37.82,307.8,28,28,16,41.3,90,149.6,-78.9,23.3
1166,4393.569977,779,-3.3,0.6,0,2.624246418,89.84,13.33794489,11.17,330.2,335.51,324.34,325.52,47.96,1219.55,1256.12,1208.16,1228.33,7.82,68.43,165.94,2045.5,17.57,20.19,105.32,1852,-0.723,307.9,18,89.84,0,0.023334703,116.2,114.3,0,21.5,3.38,2.38,500,0.174949761,94,37.76,308.3,28.1,28,16,74.96,120,137.8,-78.9,23.2
1167,4466.464917,781,4.6,0.6,0.1,1.729579413,89.3,1.607253318,11.16,329.84,335.18,324.02,325.21,48.54,1218.22,1255.87,1207.33,1226.86,7.92,68.32,165.94,2042.3,17.63,20.19,104.71,1852,-0.736,308.3,18.5,89.3,0,0.001853248,116.2,114.3,-0.08,21.5,2.68,2.01,500,0.115305294,93,37.82,308.7,28,28,16,92.39,150,114.2,-79,23.2
1168,4545.16917,781,7.8,0.6,0,0.809164052,89.14,1.980477254,11.09,329.35,334.68,323.59,324.83,48.62,1217.54,1255.05,1206.43,1225.32,7.9,68.07,165.94,2039.6,17.63,20.24,104.3,1852,-0.748,308.6,18.5,89.14,0,0.001068354,116.2,114.3,-0.12,21.5,1.19,1.56,500,0.05394427,93,37.87,309,28,28,16,121.41,60,-23.6,-79,23.2
1169,4630.493613,777,6.8,0.5,0,1.543934295,89.08,1.049313804,11.06,328.93,334.3,323.24,324.54,49.68,1217.64,1254.88,1205.2,1223.8,7.86,68.3,165.94,2038,17.63,20.24,104.27,1852,-0.761,308.8,18.5,89.08,0,0.001080048,116.2,114.3,-0.06,21.5,0.21,1.02,500,0.102928953,93,37.87,309.2,28,28,16,89.94,-210,-236.2,-79,23.2
1170,4727.164261,770,1.1,0.6,0.1,3.993027767,89.34,12.39255227,11.08,328.68,334.06,322.98,324.37,51.43,1219.06,1255.57,1204.14,1222.72,7.87,68.19,165.93,2039.3,17.63,20.24,104.54,1852,-0.775,309.1,19,89.34,0,0.032989204,116.2,114.3,-0.01,21.5,0,0.54,500,0.266201851,93,37.87,309.4,28,28,16,-53.8,-630,-370.1,-79.1,23.1
1171,10000,760,-9.5,0.5,0,4.723203226,89.56,39.98949284,11.05,327.92,333.36,322.31,323.77,45.49,1223.96,1252.08,1206.59,1221.19,5.68,66,165.93,1850.9,17.57,20.29,104.85,1852,-0.8,309.8,18,89.56,0.01,0.125919001,116.2,114.3,-0.01,21.5,0.74,0.48,500,0.314880215,93,37.86,309.6,28,28,16,-338.28,-630,-287.4,-79.2,23.1
1172,10000,758,-14.9,0.6,0,2.757167466,89.05,46.04574573,11.06,327.39,332.94,321.88,323.37,43.25,1226.65,1249.34,1206.09,1220.78,5.06,65.44,165.93,1784.7,17.57,20.29,104.52,1852,-0.813,310.5,18.5,89.05,0.02,0.084637221,116.2,114.3,-0.01,21.5,0.66,0.03,500,0.183811164,93,37.86,309.7,28,28,16,-371.25,-330,-263.8,-79.2,23
1173,10000,753,-21.5,0.5,0,2.592594781,88.4,34.22671373,11.04,327.12,332.64,321.6,323.16,41.83,1224.89,1245.96,1204.13,1220.42,4.7,65.14,165.93,1740.1,17.55,20.34,104.13,1852,-0.826,310.9,18.5,88.4,0.02,0.059157333,116.2,114.3,-0.02,21.5,0.48,-0.56,500,0.172839652,92,37.89,309.9,28,28,16,-368.72,-330,-275.6,-79.2,23
1174,10000,748,-29.5,0.5,0,2.262684518,87.98,23.9349278,11.02,326.57,332.17,321.15,322.74,40.42,1221.56,1241.87,1201.45,1219.95,3.31,62.67,165.94,1646.9,17.47,20.44,103.7,1852,-0.84,311.1,18.5,87.98,0.02,0.036104794,116.2,114.3,-0.04,21.5,0.14,-0.77,500,0.150845635,92,37.91,310,28,28,16,-359.93,-330,-311,-79.3,23
1175,10000,742,-38.8,0.6,0.1,2.801035086,87.5,47.08378673,11,326.27,331.85,320.85,322.53,38.5,1219.61,1241.38,1202.88,1219.66,2.84,61.24,165.97,1468.8,17.47,20.49,103.08,1852,-0.853,311.6,19,87.5,0.02,0.087922226,116.2,114.3,-0.01,21.5,-0.11,-1.03,500,0.186735672,91,37.96,310,28,28,16,-339.02,-450,-385.8,-79.3,23
1176,10000,735,-47.6,0.6,0,3.950368503,86.44,38.55933866,10.99,325.84,331.39,320.4,322.2,36.95,1224.22,1241.49,1204.54,1219,2.81,61.27,166.02,1426.9,17.39,20.56,102.44,1852,-0.866,312,18.5,86.44,0.03,0.101549065,116.2,114.3,0,21.5,0.02,-0.91,500,0.2633579,90,37.95,310.1,28,28,16,-407.14,-600,-421.3,-79.3,22.9
1177,10000,728,-56.7,0.5,0,3.058827164,85.45,15.08058604,10.93,325.2,330.85,319.92,321.7,40.36,1226.75,1242.04,1201.68,1216.48,2.83,61.28,166.09,1425,17.36,20.64,101.87,1852,-0.879,312.1,18,85.45,0.03,0.030752604,116.2,114.3,-0.07,21.5,-0.32,-0.62,500,0.203921811,89,38,310.1,28,28,16,-484.9,-510,-413.4,-79.4,22.9
1178,10000,718,-63.2,0.7,0.1,4.162747903,84.85,14.75487733,10.91,324.81,330.48,319.57,321.46,43.94,1228.17,1241.08,1197.14,1212.69,2.82,61.19,166.18,1418.1,17.31,20.69,101.29,1852,-0.892,312,18.5,84.85,0.02,0.040947223,116.2,114.3,0.1,21.5,0.76,-0.6,500,0.277516527,88,38,310.4,28,28,16,-484.95,-510,-433.1,-79.4,22.9
1179,10000,714,-63.3,0.6,0.1,4.103998982,83.59,20.61113348,10.85,324.17,329.8,318.95,320.95,45.16,1227.31,1238.98,1193.82,1208.47,2.93,61.09,166.27,1410.7,17.28,20.79,100.59,1852,-0.905,312.2,19,83.59,0.03,0.056392047,116.2,114.3,0.05,21.5,1.26,-0.58,500,0.273599932,87,38.07,310.4,28,28,16,-533.23,-420,-259.8,-79.4,22.9
1180,10000,712,-58.4,0.6,0,2.818517018,82.52,42.2932003,10.85,323.6,329.26,318.41,320.54,43.11,1226.9,1234.7,1191.59,1203.53,2.93,61.05,166.34,1404.2,17.2,20.89,99.48,1852,-0.918,311.7,19,82.52,0.02,0.079469403,116.2,114.3,0.13,21.8,1.79,-0.82,500,0.187901135,86,38.09,310.7,28,28,16,-456.84,-150,-110.2,-79.5,22.9
1181,10000,712,-47.2,0.6,0.1,0.929720375,80.72,34.91950847,10.81,323.16,328.79,317.98,320.24,41.13,1225.28,1230.19,1189.06,1197.61,2.87,60.89,166.4,1389.7,17.15,20.94,98.05,1852,-0.93,311.4,19,80.72,0.01,0.021643586,116.2,114.3,-0.07,21.8,1.14,-1.2,500,0.061981358,84,38.09,310.6,28.1,28.1,16,-325.32,30,19.7,-79.5,22.8
1182,10000,712,-43.3,0.5,0,1.806493427,79.5,37.17487717,10.78,322.58,328.21,317.43,319.81,40.98,1222.12,1226.53,1185.55,1191.73,2.9,60.79,166.43,1369.4,17.15,21.09,96.39,1852,-0.943,311.1,19,79.5,0.02,0.044770781,116.2,114.3,0.01,21.8,2.02,-1.38,500,0.120432895,83,38.24,310.6,28.1,28.1,16,-143.84,30,-7.9,-79.5,22.8
1183,10000,712,-38.8,0.6,0.1,1.24764039,77.99,33.68893747,10.67,321.83,327.35,316.68,319.28,42.47,1221.56,1221.9,1179.43,1185.72,2.95,60.74,166.47,1347.9,17.15,21.14,94.76,1852,-0.955,310.9,18.5,77.99,0.01,0.028021119,116.2,114.3,-0.09,21.8,1.03,-1.57,500,0.083176026,81,38.29,310.4,28.1,28.1,16,-67.98,-30,-19.7,-79.6,22.8
1184,10000,706,-36.6,0.6,0.1,1.294122015,76.92,25.54523409,10.68,321.2,326.79,316.11,318.78,47.7,1219.4,1216.73,1171.7,1181.1,2.94,60.6,166.49,1335.5,17.13,21.27,93.4,1852,-0.967,310.8,18.5,76.92,0.01,0.0220391,116.2,114.3,-0.12,21.8,-0.03,-1.41,500,0.086274801,80,38.4,310.2,28.1,28.1,16,-10.79,-180,-161.4,-79.6,22.8
1185,10000,702,-34.1,0.6,0,4.590027537,75.6,23.33987297,10.63,320.56,326.11,315.48,318.3,52.41,1217.93,1211.75,1165.52,1175.48,2.98,60.47,166.51,1324.2,17.2,21.32,92.27,1852,-0.979,310.7,18.5,75.6,0.01,0.07142044,116.2,114.3,0.08,21.8,1.67,-1.26,500,0.306001836,79,38.52,310.1,28.1,28,16,-104.42,-390,-240.2,-79.6,22.7
1186,10000,699,-29.3,0.6,0,0.328878472,73.98,16.89764213,10.59,319.93,325.43,314.84,317.8,53.94,1216.28,1207.42,1162.34,1170.21,2.91,60.36,166.51,1323.2,17.15,21.37,91.2,1852,-0.99,310.6,19,73.98,0.02,0.003704847,116.2,114.3,-0.19,21.8,-0.13,-0.81,500,0.021925231,77,38.52,309.9,28,28,16,-241.58,-60,-141.7,-79.7,22.7
1187,10000,692,-29.5,0.6,0,-2.312957431,74.04,34.31125075,10.56,319.38,324.87,314.31,317.43,53.94,1213.97,1203.28,1160.03,1164.78,2.93,60.39,166.52,1292,17.15,21.52,90.33,1852,-1.001,310.2,19,74.04,0.01,0.052906975,116.2,114.3,-0.21,21.8,-3.23,-0.87,500,0.154197162,77,38.67,309.8,28.1,28.1,16,-122.91,-120,-429.1,-79.7,22.7
1188,10000,679,-35.7,0.6,0.1,3.979908083,74.3,47.7404956,10.55,318.71,324.2,313.65,316.93,56.1,1212.39,1198.7,1156.29,1159.1,2.96,60.28,166.51,1298.3,17.15,21.62,90.06,1852,-1.013,310,19,74.3,0,0.126668523,116.2,114.3,0.01,21.8,-2.89,-2.61,500,0.265327206,77,38.77,309.7,28.1,28.1,16,-173.49,-900,-791.3,-79.7,22.7
1189,10000,664,-46,0.6,0.1,7.057111196,74.14,100,10.53,318.03,323.45,312.92,316.4,58.73,1211.44,1193.91,1152.71,1154.76,2.98,60.3,166.51,1317.5,17.2,21.62,90.25,1852,-1.025,310.4,18.5,74.14,0.03,0.47047408,116.2,114.3,0.06,21.8,-2.14,-6.37,500,0.47047408,77,38.82,309.2,28,28,16,-534.39,-1200,-799.2,-79.8,22.6
1190,10000,652,-57.3,0.6,0.1,5.187829105,73.81,100,10.45,317.18,322.55,312.1,315.71,60.24,1209.47,1189.53,1149.23,1151.9,2.95,60.46,166.51,1324.5,17.15,21.67,90.48,1852,-1.036,309.5,18.5,73.81,0.04,0.345855274,116.2,114.3,-0.02,21.8,-3.12,-8.82,500,0.345855274,77,38.82,307.8,28.1,28,16,-810.75,-1080,-728.3,-79.8,22.6
1191,10000,627,-82.5,0.6,0.1,3.383641148,74.85,100,10.33,315.85,321.2,310.87,314.68,57.81,1202.7,1181.91,1144.89,1145.03,2.94,60.67,166.53,1315.2,17.13,21.87,91.2,1852,-1.055,304.2,19,74.85,0.01,0.225576077,116.2,114.3,-0.01,21.8,-4.35,-13.72,500,0.225576077,78,39,304.8,28.1,28,16,-725.18,-1020,-834.6,-79.9,22.6
1192,10000,612,-97.2,0.6,0.1,5.14142737,75.17,100,10.3,315.15,320.47,310.17,314.11,57.25,1199,1179.03,1142.31,1141.75,2.97,60.72,166.54,1301.7,17.13,21.82,91.71,1852,-1.063,301.9,19,75.17,0.04,0.342761825,116.2,114.3,0.03,21.8,-3.7,-17.28,500,0.342761825,78,38.95,302.3,28.1,28,16,-772.62,-1170,-909.4,-79.9,22.6
